x1,c,MWEBV,HOST_LOGMASS,shell0_density_proxy,shell1_density_proxy,shell2_density_proxy,shell3_density_proxy,shell4_density_proxy,shell5_density_proxy,shell6_density_proxy,shell7_density_proxy,lc_delta_c,lc_delta_x1,lc_delta_t0,uid
-0.317283,-0.05209,0.00931354,7.956,2.4761886417865755,0.4350936621427536,0.7215650019974544,0.7713150370121002,,,,,-0.0005999320643979,-0.0431932574816812,0.1359482394473161,D0304
-0.79584,-0.0223218,0.00730426,10.866,2.494672638177872,0.4538528362909952,0.7736622136214684,0.908300769329071,,,,,0.0081111441815618,0.1076554926968933,0.1537293082947144,D0305
-0.452882,-0.0800794,0.0227074,10.112,1.3932581067085266,1.2021245161692302,1.0667810316743522,1.2622297704219818,,,,,-0.002671568812583,-0.1201560966507151,-0.0811447678570402,D0306
1.22205,-0.0035834,0.0119593,10.698,2.4696720500787097,0.4232331544160843,0.6478034114015514,0.6963776159286499,,,,,0.0125652593258236,0.1149026978207747,0.1154426284119836,D0307
0.0521433,0.0736951,0.0262053,9.169,1.3364383419354755,1.7395725111166636,1.1010937803778156,0.7012825870513916,,,,,0.001277677016067,0.1188563509820899,0.1220892524797818,D0308
-2.6695,-0.0732246,0.00786159,11.05,0.8025967518488566,0.854937219619751,0.6087815607416218,1.003848280906677,,,,,0.0238564695582438,-0.2632967806865069,-0.3933506178073003,D0309
0.32607,-0.125856,0.0126519,9.658,2.5109057704607647,0.4790344506502151,0.7465892136096954,0.8677161860466004,,,,,0.0013485178004403,-0.0215322255565755,0.1242846538953017,D0310
1.35018,0.15413,0.0344206,11.017,1.3894242644309998,1.669667410850525,1.1050080862538567,0.6598675131797791,,,,,-0.007664359966807,0.3080536772130056,0.4853220077347941,D0311
-1.18749,0.0785322,0.00551335,9.092,0.8066642642021179,0.7020770768324535,0.6967591160330279,1.1202873587608335,,,,,-0.0151716383115015,-0.0978691069937922,0.2625304764078464,D0313
1.12637,-0.00251105,0.0173632,9.171,1.3066200653711957,1.1604166090488437,1.2396127478829746,0.9883060065599588,,,,,-0.0057970192895012,-0.068007427700325,-0.0009378487375215,D0314
0.80708,5.81604e-05,0.017004,9.374,1.290640389919281,1.1574975430965424,1.4101151186844398,0.8895539593696594,,,,,0.001021458221425,-0.0949268551805746,0.0978486191816045,D0315
-1.55869,0.11907,0.0175718,10.203,1.3095670461654665,1.15962300101916,1.5020424661965206,0.953787719209989,,,,,0.008953482625868,0.2950968786772368,-0.0982923625633702,D0316
-0.215653,0.0917379,0.00932399,10.956,2.4953650772571563,0.4732409993807475,0.7794704550299151,1.002500092983246,,,,,-0.0027405495049279,0.1128082660171907,0.0236791489078314,D0317
-2.0103,-0.0317191,0.0236766,10.81,1.393903923034668,1.218090428908666,1.0300946379530018,1.24088876247406,,,,,0.0017587680235059,-0.1149904735809701,0.0127210880018537,D0318
-2.2657,-0.149512,0.0264969,11.125,1.433238967259725,1.2140638927618663,1.137555747196592,1.2566827058792114,,,,,0.0019845036283019,0.1196712935950241,-0.1001073428924428,D0319
-0.871317,0.0421061,0.0116341,10.979,2.495937373240789,0.44977920850118,0.6848632796057339,0.795277578830719,,,,,-0.013069076606804,-0.2626066008962034,0.3473093136417446,D0321
0.21845,0.0651042,0.0108905,9.308,0.8038464466730754,0.7426967412233353,0.6536189276596596,1.1450161979748652,,,,,-0.0077070500037647,-0.0114811621814497,-0.0629294394457247,D0322
-0.989314,0.10077,0.0242973,9.018,1.4144599159558615,1.2130155523618062,1.058423755497768,1.2497926106055577,,,,,0.0088625100586359,-0.1351547870219089,-0.0054233017290243,D0326
-0.171694,0.050177,0.0551332,11.172,1.355036453406016,1.9125659267107649,0.9707936500680858,0.6232316220800082,,,,,0.0012063226918115,-0.1365202777792596,-0.0604386748964316,D0327
1.06528,0.0459205,0.00634321,8.655,2.504251229763031,0.4603218724330266,0.7944784935178428,0.9585125911235808,,,,,0.0203927188899538,0.0716744138229594,0.7831388666163548,D0328
0.19616,0.027967,0.0234583,10.818,1.3750453114509582,1.2283356487751007,1.0129979067835315,1.233046658039093,,,,,-0.0016906975416858,-0.0484390125248299,-0.034764985255606,D0330
-0.719757,-0.0715047,0.0225206,11.099,1.3964829603830973,1.2317805608113608,1.0121729682231773,1.226831641197205,,,,,-0.0085110763844523,-0.163319119749478,-0.1190408537513576,D0331
-0.616399,0.20561,0.0177147,9.731,1.274550751845042,1.162219230333964,1.378490573373334,0.8345534181594849,,,,,0.05073505752356,-0.1306173910749255,0.5815910747842281,D0332
1.75528,-0.0287219,0.0290683,11.242,1.3183920939763387,1.8619288206100464,1.0125301120610073,0.6604553866386413,,,,,-0.0187368503223231,-0.7391647965645869,-0.6534728541882941,D0333
-0.445785,0.27913,0.00754887,10.122,2.518591038386027,0.481148687005043,0.8172235550551579,0.917803277571996,,,,,0.0038562900418347,-0.0610305115112994,-0.0153227299597347,D0334
