category,uid_i,uid_j,delta_z,angle_deg,W_cosine,same_survey
same_z_different_direction,P0348,P0349,8.000000000000021e-05,97.42636854250583,0.0,True
same_z_different_direction,P0310,P0311,8.99999999999998e-05,152.3335017492472,0.0,True
same_z_different_direction,P0331,P0333,8.99999999999998e-05,147.76531223770567,0.0,True
same_z_different_direction,P0367,P0372,8.99999999999998e-05,126.06692642064517,0.0,True
same_z_different_direction,P0370,P0376,8.99999999999998e-05,78.62709427708049,0.0,True
same_z_different_direction,P0382,P0390,8.99999999999998e-05,79.27290110686957,0.0,True
same_z_different_direction,P0442,P0444,8.99999999999998e-05,69.91128005791622,0.0,True
same_z_different_direction,P0509,P0514,8.99999999999998e-05,110.01286056811962,0.0,True
same_z_different_direction,P1120,P1121,9.00000000000345e-05,75.22646351037503,0.0,True
same_z_different_direction,P1210,P1211,9.999999999998899e-05,157.54913021938856,0.0,True
same_z_different_direction,P1221,P1222,9.999999999998899e-05,124.32891379595544,0.0,True
same_z_different_direction,P0253,P0256,9.99999999999994e-05,74.82544735439679,0.0,True
same_z_different_direction,P0275,P0279,9.99999999999994e-05,118.04406613127748,0.0,True
same_z_different_direction,P0289,P0290,0.00010000000000000286,90.6607582920823,0.0,True
same_z_different_direction,P0571,P0572,0.00010000000000000286,121.87866722426821,0.0,True
same_z_different_direction,P0780,P0781,0.00010000000000001674,85.07912352459748,0.0,True
same_z_different_direction,P0558,P0559,0.00010999999999999899,99.92369657450976,0.0,True
same_z_different_direction,P0928,P0930,0.00010999999999999899,101.7382935943095,0.0,True
same_z_different_direction,P0969,P0971,0.00010999999999999899,122.7344115759928,0.0,True
same_z_different_direction,P1423,P1424,0.00011999999999995348,90.89006594104723,0.0,True
same_z_different_direction,P0542,P0543,0.00011999999999999511,95.22941942235057,0.0,True
same_z_different_direction,P0241,P0245,0.00011999999999999858,65.0025166422166,0.2589147385350838,True
same_z_different_direction,P0465,P0466,0.00011999999999999858,158.94902956192726,0.0,True
